type,context,query,answer
dtset-txt-off,掇置笼中。翼日进宰，宰见其小,翼,同“翌”。
dtset-txt-off,必固其根本；欲流之远者，必浚其泉源；思国之安者,浚,疏通水道。
dtset-txt-off,而况于明哲乎！人君当神器之重，居域中之大,神器,指帝位。
dtset-txt-off,人君当神器之重，居域中之大，将崇极天之峻,域中,天地间。
dtset-txt-off,塞源而欲流长者也。凡百元首，承天景命,凡百,所有的。
dtset-txt-off,凡百元首，承天景命，莫不殷忧而道著，功成而德衰。,殷,深。
dtset-txt-off,傲物则骨肉为行路。虽董之以严刑，振之以威怒,董,督察。
dtset-txt-off,虽董之以严刑，振之以威怒，终苟免而不怀仁,振,同“震”，威吓。
dtset-txt-off,诚能见可欲则思知足以自戒，将有作则思知止以安人，念高危则思谦冲而自牧，惧满溢则思江海下百川,牧,养。
dtset-txt-off,念高危则思谦冲而自牧，惧满溢则思江海下百川，乐盘游则思三驱以为度，忧懈怠则思慎始而敬终,盘游,游乐。这里指田猎。
dtset-txt-off,惧满溢则思江海下百川，乐盘游则思三驱以为度，忧懈怠则思慎始而敬终，虑壅蔽则思虚心以纳下,敬,慎。
dtset-txt-off,文武争驰，在君无事，可以尽豫游之乐，可以养松、乔之寿,豫游,出游，游乐。帝王秋天出巡为“豫”，春天出巡为“游”。
dtset-txt-off,不复一一自辨。重念蒙君实视遇厚，于反覆不宜卤莽,重念,又考虑到。
dtset-txt-off,重念蒙君实视遇厚，于反覆不宜卤莽，故今具道所以,反覆,指书信往返。
dtset-txt-off,为天下理财，不为征利；辟邪说，难壬人，不为拒谏。,难,排斥。
dtset-txt-off,非特朝廷士大夫而已；盘庚不为怨者故改其度，度义而后动，是而不见可悔故也。,义,适宜。
dtset-txt-off,盘庚不为怨者故改其度，度义而后动，是而不见可悔故也。,是,认为正确。
dtset-txt-off,则非某之所敢知。无由会晤，不任区区向往之至！,区区,小，用作自称的谦辞。
dtset-txt-off,隔离天日。骊山北构而西折，直走咸阳。,走,通达。
dtset-txt-off,五步一楼，十步一阁；廊腰缦回，檐牙高啄,缦,萦绕。
dtset-txt-off,多于周身之帛缕；直栏横槛，多于九土之城郭；管弦呕哑,九土,九州。
dtset-txt-off,或曰：六国互丧，率赂秦耶？,率,全都，一概。
dtset-txt-off,侵之愈急。故不战而强弱胜负已判矣。,判,决定，确定。
dtset-txt-off,稳泛沧浪空阔。尽挹西江，细斟北斗,挹,舀（水）。
dtset-txt-off,见不贤而内自省也。”（《里仁》）子曰：“质胜文则野，文胜质则史。,质,质朴、朴实。
dtset-txt-off,而由人乎哉？”颜渊曰：“请问其目。,目,条目，细则。
dtset-txt-off,先致其知。致知在格物。,格物,推究事物的原理。
dtset-txt-off,恻隐之心，仁之端也；羞恶之心,端,萌芽，发端。
dtset-txt-off,人之有是四端也，犹其有四体也。,四体,四肢。
dtset-txt-off,生于毫末；九层之台，起于累土；千里之行,累,同“蔂”，土筐。
dtset-txt-off,子自爱，不爱父，故亏父而自利；弟自爱,亏,使受损失。
dtset-txt-off,谁贼？故盗贼有亡。,有,同“又”。
dtset-txt-off,何处相思明月楼？可怜楼上月裴回，应照离人妆镜台。,裴回,同“徘徊”。
dtset-txt-off,烹羊宰牛且为乐，会须一饮三百杯。,会须,应当。
dtset-txt-off,为楚怀王左徒。博闻强志，明于治乱,志,记。
dtset-txt-off,人穷则反本，故劳苦倦极，未尝不呼天也,极,疲困。
dtset-txt-off,盖自怨生也。《国风》好色而不淫，《小雅》怨诽而不乱。,淫,过度、无节制。
dtset-txt-off,其称文小而其指极大，举类迩而见义远。,类,事物。
dtset-txt-off,蝉蜕于浊秽，以浮游尘埃之外，不获世之滋垢，皭然泥而不滓者也。,滋,黑。
dtset-txt-off,虽与日月争光可也。屈平既绌，其后秦欲伐齐,绌,同“黜”，指被罢免官职。
dtset-txt-off,昆邪王姊子也，与昆邪王俱降汉，后随浞野侯没胡中。,没,陷入而不能脱身。
dtset-txt-off,及卫律所将降者，阴相与谋劫单于母阏氏归汉。,阏氏,匈奴单于正妻的称号。
dtset-txt-off,常能为汉伏弩射杀之，吾母与弟在汉，幸蒙其赏赐。,蒙,蒙受、得到。
dtset-txt-off,独阏氏子弟在。虞常等七十余人欲发，其一人夜亡,发,发动，动手。
dtset-txt-off,单于使卫律治其事，张胜闻之，恐前语发，以状语武。,发,暴露、泄露。
dtset-txt-off,胜、惠共止之。虞常果引张胜。,引,牵扯。
dtset-txt-off,剑斩虞常已，律曰：“汉使张胜谋杀单于近臣，当死。,当,判处。
dtset-txt-off,何谓相坐？”复举剑拟之，武不动。,拟,比画。
dtset-txt-off,使决人死生，不平心持正，反欲斗两主，观祸败。,斗两主,使两主相斗。
dtset-txt-off,乃徙武北海上无人处，使牧羝，羝乳乃得归。,乳,生子。
dtset-txt-off,惶恐饮药而死。来时太夫人已不幸，陵送葬至阳陵。,不幸,对去世的委婉说法。
dtset-txt-off,”武曰：“武父子亡功德，皆为陛下所成就，位列将,成就,栽培，提拔。
dtset-txt-off,常愿肝脑涂地。今得杀身自效，虽蒙斧钺汤镬,效,贡献、献出。
dtset-txt-off,外连衡而斗诸侯。于是秦人拱手而取西河之外。,拱手,两手合抱，形容毫不费力。
dtset-txt-off,及至始皇，奋六世之余烈，振长策而御宇内，吞二周而亡诸侯,策,马鞭子。
dtset-txt-off,良将劲弩守要害之处，信臣精卒陈利兵而谁何。,谁何,盘诘查问。
dtset-txt-off,可谓壮哉！及仇雠已灭，天下已定,仇雠,仇人。
dtset-txt-off,故方其盛也，举天下之豪杰，莫能与之争,举,全，整个。
dtset-txt-off,美人帐下犹歌舞。大漠穷秋塞草腓，孤城落日斗兵稀。,腓,枯萎。
dtset-txt-off,吴丝蜀桐张高秋，空山凝云颓不流。,张,弹奏。
dtset-txt-off,锦瑟无端五十弦，一弦一柱思华年。,华年,指青年时代。
dtset-txt-off,出师一表真名世，千载谁堪伯仲间！,伯仲间,指不相上下。
dtset-txt-off,匪来贸丝，来即我谋。,即,就、靠近。
dtset-txt-off,子无良媒。将子无怒，秋以为期。,将,愿，请。
dtset-txt-off,尔卜尔筮，体无咎言。,体,占卜显示的兆象。
dtset-txt-off,尔卜尔筮，体无咎言。,咎,灾祸。
dtset-txt-off,于嗟女兮，无与士耽！,耽,沉溺、沉醉。
dtset-txt-off,于嗟女兮，无与士耽！,士,指未婚男子。
dtset-txt-off,士之耽兮，犹可说也。,说,同“脱”，摆脱、脱身。
dtset-txt-off,夙兴夜寐，靡有朝矣。,朝,日、天。
dtset-txt-off,渐车帷裳。女也不爽，士贰其行。,爽,差错、过失。
dtset-txt-off,兄弟不知，咥其笑矣。,咥,讥笑。
dtset-txt-off,老使我怨。淇则有岸，隰则有泮。,隰,低湿的地方。
dtset-txt-off,反是不思，亦已焉哉！,已,止、了结。
dtset-txt-off,帝高阳之苗裔兮，朕皇考曰伯庸。,苗裔,远代子孙。
dtset-txt-off,朕皇考曰伯庸。摄提贞于孟陬兮，惟庚寅吾以降。,贞,当、正当。
dtset-txt-off,惟庚寅吾以降。皇览揆余初度兮，肇锡余以嘉名。,览揆,观察衡量。
dtset-txt-off,夕揽洲之宿莽。日月忽其不淹兮，春与秋其代序。,忽,迅速。
dtset-txt-off,夕揽洲之宿莽。日月忽其不淹兮，春与秋其代序。,淹,久留。
dtset-txt-off,哀民生之多艰。余虽好修姱以羁兮，謇朝谇而夕替。,替,废弃。
dtset-txt-off,虽九死其犹未悔。怨灵修之浩荡兮，终不察夫民心。,浩荡,荒唐。
dtset-txt-off,谣诼谓余以善淫。固时俗之工巧兮，偭规矩而改错。,固,本来。
dtset-txt-off,竞周容以为度。忳郁邑余侘傺兮，吾独穷困乎此时也。,侘傺,失意的样子。
dtset-txt-off,夫孰异道而相安？屈心而抑志兮，忍尤而攘诟。,攘,容忍。
dtset-txt-off,忍尤而攘诟。伏清白以死直兮，固前圣之所厚。,伏,同“服”，保持。
dtset-txt-off,三日断五匹，大人故嫌迟。,故,仍旧。
dtset-txt-off,”府吏得闻之，堂上启阿母：“儿已薄禄相，幸复得此妇,启,禀告。
dtset-txt-off,谢家来贵门。奉事循公姥，进止敢自专？,进止,行动。
dtset-txt-off,妾有绣腰襦，葳蕤自生光；红罗复斗帐，四角垂香囊；箱帘六七十,复,双层。
dtset-txt-off,著我绣夹裙，事事四五通。,通,遍、次。
dtset-txt-off,誓天不相负！”新妇谓府吏：“感君区区怀！,区区,情意深挚。
dtset-txt-off,今日违情义，恐此事非奇。,非奇,不宜，不好。
dtset-txt-off,先嫁得府吏，后嫁得郎君，否泰如天地，足以荣汝身。,否,坏运气。
dtset-txt-off,”媒人下床去，诺诺复尔尔。,诺诺,应答的声音。
dtset-txt-off,心中大欢喜。视历复开书，便利此月内，六合正相应。,利,适合。
dtset-txt-off,卿可去成婚。交语速装束，络绎如浮云。,交语,互相传告。
dtset-txt-off,流苏金镂鞍。赍钱三百万，皆用青丝穿。,赍,赠送。
dtset-txt-off,新妇入青庐。奄奄黄昏后，寂寂人定初。,奄奄,暗沉沉的。
dtset-txt-off,寡妇起彷徨。多谢后世人，戒之慎勿忘！,谢,告诉，告知。
dtset-txt-off,西当太白有鸟道，可以横绝峨眉巅。,横绝,横越，飞越。
dtset-txt-off,上有六龙回日之高标，下有冲波逆折之回川。,逆折,倒流。
dtset-txt-off,百步九折萦岩峦。扪参历井仰胁息，以手抚膺坐长叹。,胁息,屏住呼吸。
dtset-txt-off,其险也如此，嗟尔远道之人胡为乎来哉！,嗟,叹词。
dtset-txt-off,三顾频烦天下计，两朝开济老臣心。,济,扶助。
dtset-txt-off,臣密言：臣以险衅，夙遭闵凶。,衅,祸患。
dtset-txt-off,臣密言：臣以险衅，夙遭闵凶。,夙,早年。
dtset-txt-off,舅夺母志。祖母刘愍臣孤弱，躬亲抚养。,愍,怜惜。
dtset-txt-off,既无伯叔，终鲜兄弟，门衰祚薄，晚有儿息。,祚,福分。
dtset-txt-off,终鲜兄弟，门衰祚薄，晚有儿息。,儿息,子嗣。
dtset-txt-off,外无期功强近之亲，内无应门五尺之僮，茕茕孑立，形影相吊。,孑,孤单。
dtset-txt-off,未曾废离。逮奉圣朝，沐浴清化。,逮,及、至。
dtset-txt-off,拜臣郎中，寻蒙国恩，除臣洗马。,除,授官。
dtset-txt-off,非臣陨首所能上报。臣具以表闻，辞不就职。,闻,使上闻、报告。
dtset-txt-off,诏书切峻，责臣逋慢郡县逼迫，催臣上道,逋,逃避。
dtset-txt-off,臣欲奉诏奔驰，则刘病日笃；欲苟顺私情,笃,病重。
dtset-txt-off,历职郎署，本图宦达，不矜名节。,矜,看重、推崇。
dtset-txt-off,至微至陋，过蒙拔擢，宠命优渥，岂敢盘桓,优渥,优厚。
dtset-txt-off,愿陛下矜愍愚诚，听臣微志，庶刘侥幸，保卒余年。,庶,希望。
dtset-txt-off,以当南日，日影反照，室始洞然。,洞然,明亮的样子。
dtset-txt-off,又杂植兰桂竹木于庭，旧时栏楯，亦遂增胜。,胜,美。
dtset-txt-off,”比去，以手阖门，自语曰：“吾家读书久不效,阖,关闭。
dtset-txt-off,从轩前过。余扃牖而居，久之,扃,关闭。
dtset-txt-off,俯仰一世。或取诸怀抱，悟言一室之内；或因寄所托,悟,同“晤”，面对。
dtset-txt-off,或取诸怀抱，悟言一室之内；或因寄所托，放浪形骸之外。,放浪形骸,放纵、不受拘束。
dtset-txt-off,快然自足，不知老之将至；及其所之既倦，情随事迁,之,求得。
dtset-txt-off,俯仰之间，已为陈迹，犹不能不以之兴怀，况修短随化,犹,尚且。
dtset-txt-off,俯仰之间，已为陈迹，犹不能不以之兴怀，况修短随化,以,因。
dtset-txt-off,若合一契，未尝不临文嗟悼，不能喻之于怀。,喻,明白。
dtset-txt-off,不能喻之于怀。固知一死生为虚诞，齐彭殇为妄作。,一,把……看作一样。
dtset-txt-off,奚惆怅而独悲？悟已往之不谏，知来者之可追。,谏,挽回。
dtset-txt-off,问征夫以前路，恨晨光之熹微。,熹微,光线微弱。
dtset-txt-off,引壶觞以自酌，眄庭柯以怡颜。,眄,看。
dtset-txt-off,鸟倦飞而知还。景翳翳以将入，抚孤松而盘桓。,景,日光。
dtset-txt-off,或棹孤舟。既窈窕以寻壑，亦崎岖而经丘。,寻,循着。
dtset-txt-off,泉涓涓而始流。善万物之得时，感吾生之行休。,善,羡慕。
dtset-txt-off,万里归船弄长笛，此心吾与白鸥盟。,盟,订盟、盟誓。
dtset-txt-off,深巷明朝卖杏花。矮纸斜行闲作草，晴窗细乳戏分茶。,草,草书。
dtset-txt-oth,不拘于时，学于余。,拘,被拘束，限制，拘泥
dtset-txt-oth,僻不当道者，皆不及往。,当,在
dtset-txt-oth,宗庙之事，如会同，端章甫，愿为小相焉。,如,或者
dtset-txt-oth,舍瑟而作，对曰：“异乎三子者之撰。”,撰,才能
dtset-txt-oth,然则小固不可以敌大，寡固不可以敌众，弱固不可以敌强。,固,本来
dtset-txt-oth,及陷于罪，然后从而刑之，是罔民也。,罔,同“网”，张网捕捉，比喻陷害
dtset-txt-oth,王欲行之，则盍反其本矣,盍,何不
dtset-txt-oth,今人有大功而击之，不义也。不如因善遇之。,因,趁机
dtset-txt-oth,今陛下致昆山之玉，有随、和之宝,有,占有
dtset-txt-oth,臣闻求木之长者，必固其根本,固,加固，使坚固，使稳固
dtset-txt-oth,名余曰正则兮，字余曰灵均,名,命名，给……起名
dtset-txt-oth,便可白公姥，及时相遣归,相,偏指一方，做代词
dtset-txt-oth,伏惟启阿母，今若遣此妇，终老不复取,取,同“娶”
dtset-txt-oth,阿兄得闻之，怅然心中烦，举言谓阿妹,举言,开口讲话
dtset-txt-oth,两家求合葬，合葬华山傍,傍,旁边
dtset-txt-oth,怀王乃悉发国中兵,悉,全部
dtset-txt-oth,莫不欲求忠以自为，举贤以自佐,自佐,辅佐自己
dtset-txt-oth,汉求武等，匈奴诡言武死,诡言,说假话
dtset-txt-oth,凡随武还者九人,凡,总共
dtset-txt-oth,于是秦人拱手而取西河之外,而,表修饰
dtset-guw-onl,或说陈王曰：“客愚无知，颛妄言，轻威。,颛,同“专”。
dtset-guw-onl,见殿屋帷帐，客曰：“夥颐！涉之为王沉沉者！,沉沉,形容宫室高大深邃，富丽堂皇。
dtset-guw-onl,事恐败。”因相与矫王令以诛吴叔，献其首于陈王。,矫,假托
dtset-guw-onl,将军身被坚执锐，伐无道,坚,指铠甲
dtset-guw-onl,今诚以吾众诈自称公子扶苏﹑项燕，为天下唱,诚,果真，如果，表假设
dtset-guw-onl,夫不能以游堕事而潇然于山石草木之间者，惟此官也。,堕,坏、耽误
dtset-guw-onl,悠然自得，毛羽鳞鬣之间皆有喜气。始知郊田之外未始无春,羽,鸟的羽毛，此处指鸟类
dtset-guw-onl,风力虽尚劲，然徒步则汗出浃背。凡曝沙之鸟,浃,湿透
dtset-guw-onl,游人虽未盛，泉而茗者，罍而歌者，红装而蹇者，亦时时有。,茗,煮茶，泡茶，喝茶
dtset-guw-onl,高柳夹堤，土膏微润，一望空阔,膏,肥沃
dtset-guw-onl,而其主不能守，此殆天所以资将军，将军岂有意乎？,资,资助，给予
dtset-guw-onl,贤能为之用，此可以为援而不可图也。荆州北据汉、沔,图,谋取
dtset-guw-onl,今操已拥百万之众，挟天子而令诸侯，此诚不可与争锋。,挟,挟持
dtset-guw-onl,然操遂能克绍，以弱为强者,克,战胜
dtset-guw-onl,而智术浅短，遂用猖蹶,智术,智谋，才识
dtset-guw-onl,卧龙也，将军岂愿见之乎？,岂,大概，是否
dtset-guw-onl,每自比于管仲、乐毅，时人莫之许也。,许,承认，同意
dtset-guw-onl,其邻人之父亦云。暮而果大亡其财，其家甚智其子,果,果然，结果
dtset-guw-onl,哲人日已远，典刑在夙昔。,夙昔,从前，过去
dtset-guw-onl,时穷节乃见，一一垂丹青。,垂,流传
